Supporting Information for "Machine Learning from Heteroscedastic Data: Second Virial Coefficients of Alkane Isomers"
Authors: Arpit Bansal, Andrew J. Schultz, David A. Kofke and Johannes Hachmann
Journal of Physical Chemistry B (2022)

SMILES: Line notation of a chemical compound
B2: Second virial coefficient computed using MSMC simulations (dm^3/mol)
UB2: Uncertainty (68% confidence level) in MSMC-obtained B2 (dm^3/mol)
These simulations are carried out in Etomica using etomica.virial.simulations.VirialAlkanesAmber class available at https://github.com/etomica/etomica/tree/677f479ba8b41515cea06e873d3f2a82c0259e27

SMILES	B2	UB2
CCC(CCC(C(C)C)(C)C)(CC)CC	-24.29959684	0.230485748
CCCCC(CCC(CC)(CC)CC)C	-35.68817132	0.454808897
CCC(CCC(CC(C)C)C)(CC)CC	-31.18664605	0.453827496
CCCCCCC(C(CC)(CC)CC)C	-37.91849952	0.434959357
CCC(C(CCCC(C)C)C)(CC)CC	-35.23089779	0.412599725
CCCC(CC(C(CC)(CC)CC)C)C	-25.12648381	0.220040257
CCC(C(CC(C(C)C)C)C)(CC)CC	-23.34435735	0.197682295
CCCC(C(C(CC)(CC)CC)C)CC	-21.07323763	0.171742261
CCC(C(C(CC)(CC)CC)C)C(C)C	-19.65464977	0.138863045
CCCC(C(CC)(CC)CC)(CCC)C	-22.61378028	0.190927913
CCCC(C(CC)(CC)CC)(C(C)C)C	-20.28851578	0.1335655
CCCC(C(C(CCC)C)(CC)CC)C	-25.03645821	0.204403829
CCCC(C(C(C(C)C)C)(CC)CC)C	-22.12764028	0.154155193
CCC(C(C(C)C)C)(C(C(C)C)C)CC	-19.93927813	0.150294825
CCC(C(C(C)C)(C(C)C)C)(CC)CC	-19.20864727	0.110019409
CCCC(C(C(CC)(CC)CC)C)(C)C	-21.88746677	0.155049025
CCC(C(C(C(C)C)(C)C)C)(CC)CC	-18.97663691	0.122299755
CCCCC(C(C(CC)(CC)CC)C)C	-25.19071447	0.227455888
CCC(C(C(CC(C)C)C)C)(CC)CC	-19.95193307	0.154550359
CCCCCC(CCCCC(CC)C)C	-57.91561069	1.029382309
CCC(CCCCC(CCC(C)C)C)C	-53.15499693	0.900814404
CCCC(C(CCCCC(CC)C)C)C	-47.723868	0.758417326
CCC(CCCCC(C(C(C)C)C)C)C	-43.9235182	0.680672321
CCCC(CCCCC(CC)C)(CC)C	-48.65569964	0.743898803
CCC(CCCCC(C(C)C)(CC)C)C	-41.97189022	0.565085653
CCCC(C(CC)C)CCCC(CC)C	-42.29571523	0.573773825
CCC(CCCC(C(CC)C)C(C)C)C	-35.71363663	0.487635834
CCCC(CC(CC)C)CCC(CC)C	-40.65861006	0.533840871
CCC(CCC(C(C)C)CC(CC)C)C	-32.2301858	0.394894032
CCCCC(CCCCC(CC)C)CC	-55.51188811	0.941539466
CCC(CC(C)C)CCCCC(CC)C	-49.22210039	0.834977923
CCCCCC(CCCC(CC)CC)C	-52.50174889	0.9274232
CCC(CCCC(CCC(C)C)C)CC	-46.54227183	0.769944377
CCCC(C(CCCC(CC)CC)C)C	-44.03787485	0.719960242
CCC(CCCC(C(C(C)C)C)C)CC	-40.75303537	0.62073654
CCCC(CCCC(CC)CC)(CC)C	-41.51290615	0.572009831
CCC(CCCC(C(C)C)(CC)C)CC	-36.88444914	0.487050847
CCCC(C(CC)C)CCC(CC)CC	-37.34788457	0.609302422
CCC(CCC(C(CC)C)C(C)C)CC	-29.51640544	0.356829128
CCCC(CC(CC)CC)CC(CC)C	-32.13802496	0.417775805
CCC(CC(C(C)C)CC(CC)CC)C	-24.68157275	0.28463578
CCCC(C(CC)CC)CCC(CC)C	-33.6102512	0.474293693
CCC(CCC(C(CC)CC)C(C)C)C	-27.73223797	0.305971702
CCCC(CCCC(CC)C)(CC)CC	-38.83435441	0.561916747
CCC(CCCC(C(C)C)(CC)CC)C	-34.45656335	0.377127782
CCCC(C(CCCC(CC)C)CC)C	-40.53767799	0.661993982
CCC(CCCC(C(C(C)C)C)CC)C	-37.63622667	0.553386942
CCCCCC(CCCC(CC)C)CC	-54.59190947	0.951266031
CCC(CCC(C)C)CCCC(CC)C	-48.57522524	0.749551298
CCCCC(CCCC(CC)CC)CC	-49.99350267	0.811313901
CCC(CC(C)C)CCCC(CC)CC	-43.53364778	0.647747292
CCCCCC(CCCC(CC)(C)C)C	-47.18683435	0.808230595
CCC(CCCC(CCC(C)C)C)(C)C	-42.09859532	0.641037827
CCCC(C(CCCC(CC)(C)C)C)C	-40.53263563	0.67563654
CCC(CCCC(C(C(C)C)C)C)(C)C	-35.54674253	0.452631384
CCCC(CCCC(CC)(C)C)(CC)C	-33.33030102	0.458340532
CCC(CCCC(C(C)C)(CC)C)(C)C	-31.44654548	0.353252799
CCCC(C(CC)C)CCC(CC)(C)C	-30.78392187	0.393707039
CCC(C(C(C)C)CCC(CC)(C)C)C	-25.18064995	0.229206577
CCCC(CC(CC)(C)C)CC(CC)C	-28.86124388	0.294810157
CCC(CC(C(C)C)CC(CC)(C)C)C	-22.18409493	0.19277884
CCCC(C(CC)(C)C)CCC(CC)C	-30.24139387	0.322464233
CCC(CCC(C(CC)(C)C)C(C)C)C	-25.38151708	0.254734062
CCCC(C(CCCC(CC)C)(C)C)C	-36.62747082	0.490018105
CCC(CCCC(C(C(C)C)C)(C)C)C	-32.63707273	0.398680358
CCCCCC(CCCC(CC)C)(C)C	-44.32238491	0.730612917
CCC(CCCC(CCC(C)C)(C)C)C	-38.51777437	0.574384936
CCCCC(CCCC(CC)C)(CC)C	-43.26771416	0.595258347
CCC(CCCC(CC(C)C)(CC)C)C	-38.09904091	0.471398195
CCCCC(CCCC(CC)(C)C)CC	-43.1877503	0.615442035
CCC(CC(C)C)CCCC(CC)(C)C	-37.02871721	0.489003642
CCCCCC(CC(CC(CC)C)C)C	-40.68028038	0.633888573
CCC(CC(CC(CCC(C)C)C)C)C	-34.92381459	0.505399086
CCCC(C(CC(CC(CC)C)C)C)C	-30.75912641	0.373983431
CCC(CC(CC(C(C(C)C)C)C)C)C	-26.65940795	0.275413749
CCCC(CC(CC(CC)C)C)(CC)C	-29.54978979	0.364343428
CCC(CC(CC(C(C)C)(CC)C)C)C	-26.43257346	0.299961832
CCCC(C(CC(CC)C)C)C(CC)C	-25.68710679	0.244114128
CCC(CC(C(C(CC)C)C(C)C)C)C	-22.59292656	0.195823626
CCCC(CC(CC)C)(CC(CC)C)C	-28.81257804	0.302160499
CCC(CC(C(C)C)(CC(CC)C)C)C	-25.59177111	0.233645686
CCCCC(CC(CC(CC)C)C)CC	-36.59543625	0.465000776
CCC(CC(C)C)CC(CC(CC)C)C	-29.53073401	0.359420943
CCCCC(CC(CC)C)CC(CC)C	-36.02216907	0.484213511
CCC(CC(CC(CC)C)CC(C)C)C	-30.84397146	0.379544278
CCCCCC(CC(C(CC)CC)C)C	-33.46435156	0.428538732
CCC(C(CC(CCC(C)C)C)C)CC	-30.20888898	0.334667761
CCCC(C(CC(C(CC)CC)C)C)C	-25.99259471	0.251836109
CCC(C(CC(C(C(C)C)C)C)C)CC	-23.95831338	0.256701483
CCCC(CC(C(CC)CC)C)(CC)C	-25.50440771	0.276814048
CCC(C(CC(C(C)C)(CC)C)C)CC	-21.86640526	0.178640761
CCCC(C(C(CC)CC)C)C(CC)C	-22.0012782	0.199841099
CCC(C(C(C(CC)C)C(C)C)C)CC	-19.58751711	0.133103288
CCCC(C(CC)CC)(CC(CC)C)C	-25.48221691	0.234328128
CCC(CC(C(CC)CC)(C(C)C)C)C	-21.92167637	0.171416428
CCCC(C(CC(CC)C)C)(CC)CC	-25.3319221	0.210284596
CCC(CC(C(C(C)C)(CC)CC)C)C	-22.37073101	0.182529682
CCCC(C(C(CC(CC)C)C)CC)C	-24.50697678	0.280370941
CCC(CC(C(C(C(C)C)C)CC)C)C	-22.6530278	0.201610076
CCCCCC(C(CC(CC)C)C)CC	-33.54343636	0.432746283
CCC(C(CC(CC)C)C)CCC(C)C	-29.88112927	0.396733704
CCCCC(C(CC)CC)CC(CC)C	-28.98555024	0.293189265
CCC(CC(C(CC)CC)CC(C)C)C	-23.55490928	0.221973815
CCCCC(CC(C(CC)CC)C)CC	-29.96326214	0.360423873
CCC(CC(C(CC)CC)C)CC(C)C	-24.34943156	0.30010282
CCCCCC(CC(C(CC)(C)C)C)C	-30.38597447	0.308393072
CCC(C(CC(CCC(C)C)C)C)(C)C	-26.86217227	0.280841501
CCCC(C(CC(C(CC)(C)C)C)C)C	-23.43944614	0.231709149
CCC(C(CC(C(C(C)C)C)C)C)(C)C	-21.21528415	0.178254323
CCCC(CC(C(CC)(C)C)C)(CC)C	-23.59784957	0.196688067
CCC(C(C)C)(CC(C(CC)(C)C)C)C	-21.11525875	0.154630269
CCCC(C(C(CC)(C)C)C)C(CC)C	-21.79838397	0.177940296
CCC(C(C(C(CC)(C)C)C)C(C)C)C	-18.56431336	0.134971067
CCCC(C(CC)(C)C)(CC(CC)C)C	-24.15063039	0.190055121
CCC(CC(C(CC)(C)C)(C(C)C)C)C	-22.31688375	0.157968307
CCCC(C(C(CC(CC)C)C)(C)C)C	-24.72916991	0.2389828
CCC(CC(C(C(C(C)C)C)(C)C)C)C	-22.72760828	0.17269875
CCCCCC(C(CC(CC)C)C)(C)C	-31.18353203	0.37197958
CCC(CC(C(CCC(C)C)(C)C)C)C	-26.29380906	0.248322338
CCCCC(C(CC(CC)C)C)(CC)C	-28.19681006	0.298360167
CCC(CC(C(CC(C)C)(CC)C)C)C	-25.50330406	0.247436966
CCCCC(C(CC)(C)C)CC(CC)C	-26.73198952	0.26280667
CCC(CC(C(CC)(C)C)CC(C)C)C	-21.63793774	0.186003296
CCCCC(CC(C(CC)(C)C)C)CC	-28.22215398	0.301667696
CCC(CC(C(CC)(C)C)C)CC(C)C	-26.15820713	0.291852849
CCCCCC(CC(C(CC)C)CC)C	-31.98942469	0.438897326
CCC(C(CC)C)CC(CCC(C)C)C	-30.36515903	0.378374595
CCCC(C(CC(C(CC)C)CC)C)C	-24.43558896	0.212717301
CCC(C(CC(C(C(C)C)C)C)CC)C	-23.79166992	0.228893724
CCCC(CC(C(CC)C)CC)(CC)C	-24.1364116	0.224754627
CCC(C(CC(C(C)C)(CC)C)CC)C	-22.10888952	0.206132717
CCCC(C(C(CC)C)CC)C(CC)C	-21.7032281	0.195944326
CCC(C(C(C(CC)C)CC)C(C)C)C	-20.21146182	0.16027668
CCCC(C(CC)C)(CC(CC)C)CC	-25.34244505	0.205783851
CCC(CC(C(CC)C)(C(C)C)CC)C	-23.19507639	0.175879996
CCCC(C(CC(CC)C)CC)(CC)C	-24.99618818	0.223557686
CCC(CC(C(C(C)C)(CC)C)CC)C	-22.06696196	0.188884411
CCCC(C(C(CC(CC)C)CC)C)C	-25.51830096	0.264231274
CCC(CC(C(C(C(C)C)C)C)CC)C	-23.49607119	0.238913345
CCCCCC(C(CC(CC)C)CC)C	-32.39514831	0.460238408
CCC(C(CCC(C)C)C)CC(CC)C	-29.82841316	0.3162963
CCCCC(C(CC(CC)C)CC)CC	-28.2252564	0.299856282
CCC(C(CC(C)C)CC)CC(CC)C	-23.63136838	0.217665278
CCCC(C(C(CC)C)CC(CC)C)C	-24.00720169	0.221492428
CCC(CC(C(C(C)C)C)C(CC)C)C	-20.97584407	0.166299152
CCCCCC(C(CC)C)CC(CC)C	-35.55992359	0.465189241
CCC(C(CC(CC)C)CCC(C)C)C	-29.90850774	0.327628565
CCCCC(CC(C(CC)C)CC)CC	-30.77968797	0.364484585
CCC(CC(C(CC)C)CC)CC(C)C	-25.94430547	0.241960587
CCCCCC(C(CC)CC)C(CC)C	-30.82211922	0.387582583
CCC(C(C(CC)CC)CCC(C)C)C	-26.30491789	0.261854132
CCCC(C(C(CC)CC)C(CC)C)C	-22.25226634	0.178448445
CCC(C(C(C(C)C)C)C(CC)CC)C	-20.83716889	0.154403154
CCCC(C(CC)CC)(C(CC)C)CC	-23.16631151	0.18643857
CCC(C(C(CC)CC)(C(C)C)CC)C	-20.08446392	0.11796486
CCCC(C(C(CC)C)CC)(CC)CC	-21.6373533	0.184008794
CCC(C(C(C(C)C)(CC)CC)CC)C	-19.86255227	0.156817698
CCCC(C(C(C(CC)C)CC)CC)C	-20.17667731	0.156933446
CCC(C(C(C(C(C)C)C)CC)CC)C	-20.19923457	0.157471862
CCCCCC(C(C(CC)C)CC)CC	-33.48820495	0.419895654
CCC(C(C(CC)C)CC)CCC(C)C	-25.76535138	0.243762703
CCCC(C(C(CC)CC)CC)(CC)C	-20.93063799	0.156225965
CCC(C(C(C(C)C)(CC)C)CC)CC	-18.82321838	0.139805764
CCCC(C(C(C(CC)CC)CC)C)C	-22.24859016	0.191211302
CCC(C(C(C(C)C)C)C)C(CC)CC	-20.11855589	0.147366559
CCCCCC(C(C(CC)CC)CC)C	-30.62833273	0.359476637
CCC(C(CC)CC)C(CCC(C)C)C	-26.19658178	0.250954925
CCCCC(C(C(CC)CC)CC)CC	-25.37947515	0.269589087
CCC(C(CC(C)C)CC)C(CC)CC	-21.42721317	0.175525241
CCCCCC(C(C(CC)(C)C)CC)C	-28.59706978	0.299275656
CCC(C(CC)(C)C)C(CCC(C)C)C	-25.01732711	0.226843201
CCCC(C(C(C(CC)(C)C)CC)C)C	-21.77510765	0.148617444
CCC(C(CC)(C)C)C(C(C(C)C)C)C	-19.09292437	0.131170003
CCCC(C(C(CC)(C)C)CC)(CC)C	-22.50173181	0.160416569
CCC(C(C(C)C)(CC)C)C(CC)(C)C	-19.51055913	0.124256287
CCCC(C(CC)(C)C)(C(CC)C)CC	-23.60845805	0.152549341
CCC(C(C(CC)(C)C)(C(C)C)CC)C	-21.45085102	0.130682003
CCCC(C(C(C(CC)C)CC)(C)C)C	-21.57906595	0.173508934
CCC(C(C(C(C(C)C)C)(C)C)CC)C	-19.70278483	0.157913178
CCCCCC(C(C(CC)C)CC)(C)C	-27.2444407	0.289786451
CCC(C(CCC(C)C)(C)C)C(CC)C	-23.50103297	0.211630709
CCCCC(C(C(CC)C)CC)(CC)C	-24.16755648	0.194548824
CCC(C(C(CC(C)C)(CC)C)CC)C	-21.06560119	0.157992826
CCCC(C(C(CC)(C)C)C(CC)C)C	-20.8999712	0.150933812
CCC(C(C(CC)(C)C)C(C(C)C)C)C	-18.76976361	0.129754531
CCCCCC(C(CC)(C)C)C(CC)C	-28.64481512	0.278142692
CCC(C(C(CC)(C)C)CCC(C)C)C	-24.0753053	0.256576296
CCCCC(C(C(CC)(C)C)CC)CC	-23.87965323	0.21421182
CCC(C(C(CC)(C)C)CC)CC(C)C	-19.9027638	0.149169475
CCCCCC(CC(C(CC)C)(C)C)C	-32.9748969	0.36798979
CCC(C(CC(CCC(C)C)C)(C)C)C	-31.33244797	0.362215398
CCCC(C(CC(C(CC)C)(C)C)C)C	-25.35779357	0.225358094
CCC(C(CC(C(C(C)C)C)C)(C)C)C	-23.41173606	0.245208789
CCCC(CC(C(CC)C)(C)C)(CC)C	-24.14568005	0.220607506
CCC(C(CC(C(C)C)(CC)C)(C)C)C	-21.61471118	0.163453861
CCCC(C(C(CC)C)(C)C)C(CC)C	-22.10640325	0.144170458
CCC(C(C(C(CC)C)(C)C)C(C)C)C	-19.17219415	0.130645106
CCCC(C(CC(CC)C)(C)C)(CC)C	-23.75455615	0.201442275
CCC(CC(C(C(C)C)(CC)C)(C)C)C	-21.66035939	0.157860948
CCCC(C(C(CC(CC)C)(C)C)C)C	-22.57165949	0.181984834
CCC(CC(C(C(C(C)C)C)C)(C)C)C	-21.44376213	0.170398979
CCCCCC(C(CC(CC)C)(C)C)C	-33.54344806	0.384443448
CCC(CC(C(CCC(C)C)C)(C)C)C	-29.51229448	0.332059713
CCCCC(C(CC(CC)C)(C)C)CC	-27.69428474	0.336679427
CCC(C(CC(CC)C)(C)C)CC(C)C	-22.62893872	0.192674731
CCCCC(C(CC)C)(CC(CC)C)C	-29.35404442	0.249266998
CCC(CC(C(CC)C)(CC(C)C)C)C	-24.4285656	0.205407428
CCCCC(CC(C(CC)C)(C)C)CC	-30.77131057	0.376118071
CCC(CC(C(CC)C)(C)C)CC(C)C	-24.11020827	0.229488716
CCCCCC(C(C(CC)CC)(C)C)C	-31.68919018	0.384993312
CCC(C(C(CCC(C)C)C)(C)C)CC	-26.42208601	0.226354863
CCCC(C(C(C(CC)CC)(C)C)C)C	-21.6754643	0.187118518
CCC(C(C(C(C(C)C)C)C)(C)C)CC	-18.78950774	0.127530138
CCCC(C(C(CC)CC)(C)C)(CC)C	-21.68608561	0.159733772
CCC(C(C(C(C)C)(CC)C)(C)C)CC	-19.22284437	0.101654123
CCCC(C(C(CC)C)(C)C)(CC)CC	-20.76852345	0.152684738
CCC(C(C(C(C)C)(CC)CC)(C)C)C	-19.28062411	0.106221903
CCCC(C(C(C(CC)C)(C)C)CC)C	-22.22329239	0.185533974
CCC(C(C(C(C(C)C)C)CC)(C)C)C	-20.51964669	0.147385718
CCCCCC(C(C(CC)C)(C)C)CC	-31.21457746	0.30945112
CCC(C(C(CC)C)(C)C)CCC(C)C	-25.52246586	0.242383505
CCCCC(C(CC)CC)(C(CC)C)C	-25.96530637	0.209619241
CCC(C(C(CC)CC)(CC(C)C)C)C	-22.96232736	0.183047862
CCCCC(C(C(CC)CC)(C)C)CC	-25.35634732	0.217082923
CCC(C(C(CC)CC)(C)C)CC(C)C	-21.33589708	0.160092447
CCCCCC(C(C(CC)(C)C)(C)C)C	-29.98519852	0.281685886
CCC(C(C(CCC(C)C)C)(C)C)(C)C	-26.10665835	0.218072557
CCCC(C(C(C(CC)(C)C)(C)C)C)C	-21.51133243	0.150029614
CCC(C(C(C(C(C)C)C)C)(C)C)(C)C	-21.01393858	0.145490133
CCCC(C(C(CC)(C)C)(C)C)(CC)C	-22.14039831	0.141342122
CCC(C(C(C(C)C)(CC)C)(C)C)(C)C	-20.58346959	0.119572214
CCCC(C(C(C(CC)C)(C)C)(C)C)C	-20.74316375	0.139991102
CCC(C(C(C(C(C)C)C)(C)C)(C)C)C	-19.76248574	0.127201989
CCCCCC(C(C(CC)C)(C)C)(C)C	-28.76390853	0.291818456
CCC(C(C(CCC(C)C)(C)C)(C)C)C	-23.45842197	0.186204274
CCCCC(C(C(CC)C)(C)C)(CC)C	-23.10762595	0.18905858
CCC(C(C(CC(C)C)(CC)C)(C)C)C	-21.18318746	0.17770031
CCCCC(C(CC)(C)C)(C(CC)C)C	-24.49869646	0.171225315
CCC(C(C(CC)(C)C)(CC(C)C)C)C	-22.37598001	0.190145567
CCCCC(C(C(CC)(C)C)(C)C)CC	-25.8809014	0.237318418
CCC(C(C(CC)(C)C)(C)C)CC(C)C	-21.21114732	0.178261873
CCCCCC(CCC(C(CC)C)C)C	-44.08006242	0.705799134
CCC(C(CCC(CCC(C)C)C)C)C	-39.64282315	0.587872761
CCCC(C(CCC(C(CC)C)C)C)C	-35.24249126	0.498764798
CCC(C(CCC(C(C(C)C)C)C)C)C	-31.82980577	0.451741555
CCCC(CCC(C(CC)C)C)(CC)C	-31.45888045	0.381965638
CCC(C(CCC(C(C)C)(CC)C)C)C	-27.70978202	0.299243597
CCCC(C(CC)C)CC(C(CC)C)C	-26.78498856	0.26135571
CCC(C(CC(C(CC)C)C(C)C)C)C	-21.69810703	0.201155134
CCCC(C(C(CC)C)C)CC(CC)C	-26.25303125	0.273743633
CCC(CC(C(C(CC)C)C)C(C)C)C	-20.87935319	0.180680168
CCCC(C(CC)C)(CCC(CC)C)C	-31.66824641	0.366719547
CCC(CCC(C(CC)C)(C(C)C)C)C	-26.36714678	0.234208896
CCCC(C(CCC(CC)C)C)(CC)C	-32.01640104	0.342840768
CCC(CCC(C(C(C)C)(CC)C)C)C	-28.17225292	0.299082045
CCCC(C(C(CCC(CC)C)C)C)C	-33.91863792	0.380523654
CCC(CCC(C(C(C(C)C)C)C)C)C	-30.52516989	0.373709583
CCCCCC(C(CCC(CC)C)C)C	-43.00569422	0.649124828
CCC(CCC(C(CCC(C)C)C)C)C	-38.16499278	0.591794761
CCCCC(C(CCC(CC)C)C)CC	-35.31623832	0.480684082
CCC(C(CCC(CC)C)C)CC(C)C	-30.81481222	0.375782877
CCCCC(C(CC)C)CCC(CC)C	-39.02981721	0.585568983
CCC(CCC(C(CC)C)CC(C)C)C	-32.46072104	0.349342235
CCCCC(CCC(C(CC)C)C)CC	-43.36378972	0.650296734
CCC(CC(C)C)CCC(C(CC)C)C	-36.18218404	0.493630612
CCCCCC(CC(C(CC)C)C)CC	-35.39603085	0.477774584
CCC(CC(C(CC)C)C)CCC(C)C	-32.80265145	0.39604377
CCCC(C(CC(C(CC)C)C)CC)C	-25.03955043	0.286368797
CCC(C(CC(C(C(C)C)C)CC)C)C	-22.61477835	0.211576952
CCCC(CC(C(CC)C)C)(CC)CC	-27.30980584	0.300810419
CCC(C(CC(C(C)C)(CC)CC)C)C	-22.69905673	0.215708851
CCCC(C(C(CC)C)C)C(CC)CC	-23.08937145	0.223655325
CCC(C(C(C(CC)CC)C(C)C)C)C	-19.52378175	0.130494138
CCCC(C(CC)C)(CC(CC)CC)C	-26.70652853	0.280505444
CCC(CC(C(CC)C)(C(C)C)C)CC	-23.25639877	0.17666012
CCCC(C(CC(CC)CC)C)(CC)C	-26.26660087	0.247275008
CCC(CC(C(C(C)C)(CC)C)C)CC	-23.17167739	0.201332351
CCCC(C(C(CC(CC)CC)C)C)C	-27.7632412	0.278010344
CCC(CC(C(C(C(C)C)C)C)C)CC	-26.26744084	0.274517304
CCCCCC(C(CC(CC)CC)C)C	-36.81897283	0.498997604
CCC(CC(C(CCC(C)C)C)C)CC	-29.05662358	0.34243117
CCCCC(C(CC(CC)CC)C)CC	-28.8266982	0.334345099
CCC(C(CC(CC)CC)C)CC(C)C	-26.03824658	0.265767631
CCCCC(C(CC)C)CC(CC)CC	-29.05600313	0.311530252
CCC(CC(C(CC)C)CC(C)C)CC	-24.75139227	0.229949059
CCCCCC(C(CC(CC)(C)C)C)C	-33.76869244	0.427601963
CCC(CC(C(CCC(C)C)C)C)(C)C	-28.3044615	0.301985381
CCCC(C(C(CC(CC)(C)C)C)C)C	-25.82982828	0.255308408
CCC(CC(C(C(C(C)C)C)C)C)(C)C	-22.66764245	0.203804234
CCCC(C(CC(CC)(C)C)C)(CC)C	-24.07029368	0.236528046
CCC(CC(C(C(C)C)(CC)C)C)(C)C	-20.81996255	0.157428027
CCCC(C(CC)C)(CC(CC)(C)C)C	-21.85790522	0.171241569
CCC(C(C(C)C)(CC(CC)(C)C)C)C	-21.17305543	0.182254381
CCCC(C(CC)(C)C)C(C(CC)C)C	-21.47295992	0.160291156
CCC(C(C(C(CC)(C)C)C(C)C)C)C	-19.10415316	0.121546395
CCCC(C(CC(C(CC)C)C)(C)C)C	-24.3705916	0.218403829
CCC(C(CC(C(C(C)C)C)(C)C)C)C	-22.28162211	0.202922289
CCCCCC(CC(C(CC)C)C)(C)C	-32.16158585	0.373566085
CCC(C(CC(CCC(C)C)(C)C)C)C	-27.00532791	0.266382442
CCCCC(CC(C(CC)C)C)(CC)C	-29.37818263	0.349445819
CCC(C(CC(CC(C)C)(CC)C)C)C	-25.73033484	0.26547722
CCCCC(C(CC)C)CC(CC)(C)C	-26.8418744	0.273619006
CCC(C(CC(CC)(C)C)CC(C)C)C	-22.32711813	0.211087053
CCCCC(C(CC(CC)(C)C)C)CC	-27.16026248	0.27032135
CCC(C(CC(CC)(C)C)C)CC(C)C	-23.08382782	0.214825694
CCCCCC(CCCCC(C)(C)C)C	-55.27220902	0.99795397
CC(CCC(C)C)CCCCC(C)(C)C	-48.48594212	0.851565118
CCCC(C(CCCCC(C)(C)C)C)C	-46.22580026	0.824875643
CC(C(C(CCCCC(C)(C)C)C)C)C	-41.14775337	0.658496223
CCCC(CCCCC(C)(C)C)(CC)C	-46.41730091	0.807242231
CCC(C(C)C)(CCCCC(C)(C)C)C	-40.65367875	0.545894314
CCCC(C(CC)C)CCCC(C)(C)C	-36.12688388	0.457466853
CCC(C(C(C)C)CCCC(C)(C)C)C	-30.59683552	0.390558217
CCCC(CC(CC)C)CCC(C)(C)C	-35.023989	0.469846333
CCC(CC(C(C)C)CCC(C)(C)C)C	-26.48270309	0.25518705
CCCC(CC(C)(C)C)CCC(CC)C	-36.40215106	0.506786967
CCC(CCC(C(C)C)CC(C)(C)C)C	-27.89144579	0.271670461
CCCC(C(C)(C)C)CCCC(CC)C	-36.2676937	0.391457822
CCC(CCCC(C(C)(C)C)C(C)C)C	-30.52392717	0.384656559
CCCCC(CCCCC(CC)C)(C)C	-49.55368018	0.890265461
CCC(CCCCC(CC(C)C)(C)C)C	-45.8620973	0.737920236
CCCCC(CCCCC(C)(C)C)CC	-51.1516579	0.9243677
CCC(CC(C)C)CCCCC(C)(C)C	-46.77791316	0.783378078
CCCCCC(CCCC(C)(C)C)CC	-46.02281195	0.742779817
CCC(CCC(C)C)CCCC(C)(C)C	-41.00948084	0.560756136
CCCC(C(CCCC(C)(C)C)CC)C	-34.80587223	0.442626146
CCC(C(C(C)C)C)CCCC(C)(C)C	-29.47780548	0.315580694
CCCC(CCCC(C)(C)C)(CC)CC	-33.69867237	0.412258582
CCC(C(C)C)(CCCC(C)(C)C)CC	-28.85315614	0.278827061
CCCC(C(CC)CC)CCC(C)(C)C	-27.33163121	0.297248509
CCC(C(C(C)C)CCC(C)(C)C)CC	-22.61344632	0.190348235
CCCC(CC(C)(C)C)CC(CC)CC	-29.14809159	0.313050767
CCC(CC(C(C)C)CC(C)(C)C)CC	-20.56014393	0.179162302
CCCC(C(C)(C)C)CCC(CC)CC	-30.85928889	0.361305883
CCC(CCC(C(C)(C)C)C(C)C)CC	-25.59065031	0.2725062
CCCCC(CCCC(CC)CC)(C)C	-40.26838701	0.605055791
CCC(CCCC(CC(C)C)(C)C)CC	-37.60264376	0.576056023
CCCCCC(CCCC(C)(C)C)(C)C	-37.82503245	0.516603177
CC(CCC(CCCC(C)(C)C)(C)C)C	-31.00303183	0.333023735
CCCC(C(CCCC(C)(C)C)(C)C)C	-29.83863879	0.353774367
CC(C(C(CCCC(C)(C)C)(C)C)C)C	-28.68998492	0.2994114
CCCC(C(CC)(C)C)CCC(C)(C)C	-25.54328583	0.279810574
CCC(C(C(C)C)CCC(C)(C)C)(C)C	-19.83816938	0.159600138
CCCC(CC(C)(C)C)CC(CC)(C)C	-26.66517763	0.223887962
CCC(CC(C(C)C)CC(C)(C)C)(C)C	-19.87273089	0.151423308
CCCC(C(C)(C)C)CCC(CC)(C)C	-26.3750085	0.26227188
CCC(CCC(C(C)(C)C)C(C)C)(C)C	-21.01158945	0.178346972
CCCCC(CCCC(CC)(C)C)(C)C	-35.6436177	0.462021822
CCC(CCCC(CC(C)C)(C)C)(C)C	-33.25396589	0.453044906
CCCCC(CCCC(C)(C)C)(CC)C	-36.55269054	0.469240187
CCC(CC(C)C)(CCCC(C)(C)C)C	-32.31422215	0.397050214
CCCCCC(CC(CC(C)(C)C)C)C	-35.38645808	0.548037121
CC(CC(CC(C)(C)C)C)CCC(C)C	-32.60472072	0.43217552
CCCC(C(CC(CC(C)(C)C)C)C)C	-26.56796991	0.292437186
CC(CC(C)(C)C)CC(C(C(C)C)C)C	-23.82460792	0.222164018
CCCC(CC(CC(C)(C)C)C)(CC)C	-27.08262837	0.267455694
CCC(C(C)C)(CC(CC(C)(C)C)C)C	-23.20994319	0.178424364
CCCC(C(CC(C)(C)C)C)C(CC)C	-23.67604052	0.196162717
CCC(C(C(CC(C)(C)C)C)C(C)C)C	-20.2025403	0.147817105
CCCC(CC(C)(C)C)(CC(CC)C)C	-25.53613725	0.255723626
CCC(CC(C(C)C)(CC(C)(C)C)C)C	-22.25649804	0.159986794
CCCC(C(C)(C)C)C(CC(CC)C)C	-22.87309855	0.195831884
