Supporting Information for "Machine Learning from Heteroscedastic Data: Second Virial Coefficients of Alkane Isomers"
Authors: Arpit Bansal, Andrew J. Schultz, David A. Kofke and Johannes Hachmann
Journal of Physical Chemistry B (2022)


Shape Descriptors generated using Monte Carlo simulations in Etomica. 
Shape descriptors computed are:
- Squared Radius of Gyration (Angstrom^6)
- Asphericity (Angstrom^6)
- Acylindricity (Angstrom^6)
- Anisotropy
- Along with standard deviation (SD) in the above quantities

These simulations are carried out in Etomica using etomica.virial.simulations.VirialSingleAlkane class available at https://github.com/etomica/etomica/tree/677f479ba8b41515cea06e873d3f2a82c0259e27

SMILES	Squared_Radius_Gyration	SD_Squared_Radius_Gyration	Asphericity	SD_Asphericity	Acylindricity	SD_Acylindricity	Anisotropy	SD_Anisotropy
CCCC(CCC(C(C)C)C(C)C)C 	12.8052	0.7516334	0.5013701	0.06134219	0.120169	0.04975794	0.2678168	0.05755307
CCCC(CCCC(CCC)(C)C)C 	15.18256	1.441361	0.6175559	0.08864632	0.08349778	0.04836472	0.3962401	0.100333
CCCC(CCCC(C(C)C)(C)C)C 	14.64579	1.158688	0.6397768	0.06592963	0.06557826	0.03491799	0.4178101	0.07979277
CCCCC(CCCC(CCC)C)C 	16.41177	2.098203	0.6298198	0.1234926	0.1046071	0.06890054	0.4237238	0.1356249
CCCC(CCCC(CC(C)C)C)C 	15.83104	1.649461	0.6388255	0.09239666	0.08592194	0.05032789	0.4239621	0.1058196
CCCCC(CCCC(C(C)C)C)C 	15.62882	1.755664	0.6251428	0.1016397	0.09891756	0.0550091	0.4107666	0.1146689
CC(CC(CCCC(C(C)C)C)C)C 	15.17317	1.433776	0.6471935	0.07583832	0.06189845	0.03443698	0.428384	0.09296381
CCCC(CCCC(C(C)C)C)(C)C 	14.40161	1.176425	0.6083165	0.07047143	0.08013263	0.03702639	0.3808714	0.082478
CC(C(C)C)CCCC(C(C)C)(C)C 	13.65582	0.8619254	0.6182775	0.04620776	0.04360163	0.01964601	0.3861204	0.05567653
CC(C(CCC(C(C)C)C(C)C)C)C 	12.0173	0.4810043	0.4754608	0.03608852	0.1125633	0.04610601	0.2384689	0.03306382
CCCC(CC(C(C)C)C)CC(C)C 	11.85638	0.5158703	0.3015776	0.06814599	0.2102078	0.04698005	0.1303843	0.03513719
CC(CC(C(C)C)CC(C(C)C)C)C 	11.44314	0.438431	0.3514789	0.05958442	0.1434656	0.03085201	0.1432477	0.04180044
CCCC(C(C(C)C)C)CCC(C)C 	12.19197	0.4558899	0.3311816	0.0641801	0.2251889	0.05574087	0.1541506	0.02830451
CC(CCC(C(C(C)C)C)C(C)C)C 	11.85348	0.3197063	0.4479985	0.03129262	0.1371943	0.02398666	0.2162313	0.02580627
CC(CCCC(C(C)C)(C(C)C)C)C 	12.31956	0.5477124	0.5090452	0.03540326	0.06930446	0.0172164	0.264199	0.03571902
CCCC(C(CCCC(C)C)C)(C)C 	14.26236	1.065024	0.6042972	0.08930959	0.07273229	0.04858973	0.3789142	0.09764569
CC(CCCC(C(C(C)C)(C)C)C)C 	13.8098	0.955712	0.64283	0.05521229	0.03019106	0.01509835	0.4171349	0.06797651
CCCCC(C(CCCC(C)C)C)C 	14.80413	1.655869	0.5450027	0.127758	0.1350233	0.06798981	0.3303802	0.1246534
CC(CCCC(C(CC(C)C)C)C)C 	13.87531	1.358993	0.5314105	0.09776028	0.1195876	0.0470074	0.3043519	0.09736908
CCCCCCC(CCC(C)C)CC 	15.73788	1.562733	0.5606151	0.1155229	0.1569903	0.06332972	0.3491196	0.1125518
CCC(CCC(C)C)CCCC(C)C 	14.61868	1.177488	0.5324592	0.1123842	0.1608178	0.06440694	0.3186609	0.1004514
CCCC(CC(CCC(C)C)CC)C 	13.52551	0.9186849	0.4342618	0.1099579	0.1723578	0.06031616	0.2257163	0.08469193
CCC(CC(C(C)C)C)CCC(C)C 	13.44404	0.8078384	0.5323969	0.08918462	0.115034	0.05706074	0.303761	0.08326727
CCCC(C(CCC(C)C)CC)CC 	12.16588	0.5943165	0.3307871	0.0667648	0.1283445	0.05547126	0.1285467	0.04165153
CCC(C(C(C)C)CC)CCC(C)C 	11.72615	0.52786	0.3860574	0.05735672	0.0696558	0.03342889	0.1568085	0.0436389
CCCC(CCC(C)C)(CCC)CC 	12.03291	0.3122853	0.3349305	0.06094759	0.1361536	0.05121563	0.1317718	0.03972209
CCCC(C(C)C)(CCC(C)C)CC 	11.31441	0.3178993	0.3401685	0.05989375	0.1025851	0.04691224	0.1288583	0.03750321
CCCC(C(CCC)CC)CC(C)C 	11.52906	0.4120112	0.1885682	0.05723959	0.1506936	0.04353338	0.05729498	0.02622353
CCCC(C(C(C)C)CC(C)C)CC 	10.83011	0.278974	0.200246	0.06995819	0.08113919	0.03356878	0.05076438	0.02960234
CCCC(CC(C(C)C)C(C)C)CC 	11.32516	0.4120822	0.328139	0.05790864	0.1108357	0.05284111	0.122342	0.03602759
CCCC(CCC(CCC)(C)C)CC 	13.12966	0.8946951	0.4813431	0.08272587	0.1261197	0.06088653	0.2532311	0.07705608
CCCC(CCC(C(C)C)(C)C)CC 	12.66274	0.644275	0.4927371	0.0678127	0.1372773	0.04299318	0.2629192	0.05935731
CCCCC(CCC(CCC)CC)C 	15.01528	1.495502	0.5636211	0.10499	0.1284275	0.061867	0.343876	0.1072876
CCCC(CCC(CC(C)C)C)CC 	14.62615	1.101115	0.5764576	0.07988349	0.1117621	0.04742993	0.34971	0.08412042
CCC(C(C)C)(C(C)C)CCC(C)C 	10.57663	0.2580919	0.3266385	0.04089814	0.07547347	0.02741174	0.1131957	0.02684579
CCCC(C(CCC(C)C)CC)(C)C 	12.37361	0.6524541	0.4801083	0.08119592	0.0930961	0.06627806	0.2467878	0.06814409
CCC(C(C(C)C)(C)C)CCC(C)C 	11.93012	0.4805492	0.504127	0.05548648	0.08404985	0.03175522	0.2632853	0.04996012
CCCCC(C(CCC(C)C)CC)C 	13.2468	0.9937384	0.3991536	0.1175331	0.1792574	0.07288869	0.2012362	0.08032781
CCC(C(CC(C)C)C)CCC(C)C 	12.62351	0.7863347	0.4321442	0.09501491	0.131336	0.05877255	0.2112724	0.07283928
CCCC(C(C(C)C)CC)CC(C)C 	10.95292	0.2988619	0.1802591	0.03836949	0.1782361	0.04368161	0.05922509	0.01990962
CCC(C(C(C)C)CC(C)C)C(C)C 	10.59478	0.2443337	0.3019865	0.02477234	0.1836231	0.02065528	0.1174198	0.01359247
CCC(C(C)C)CC(C(C)C)C(C)C 	10.76011	0.2340211	0.342339	0.03869886	0.07863118	0.04011093	0.1245268	0.02644778
CCCC(CCC(C(C)C)CC)(C)C 	12.59196	0.6918784	0.4793909	0.06850353	0.1062922	0.05044306	0.2448709	0.06295065
CCC(C(C)C)CCC(C(C)C)(C)C 	12.11054	0.4705657	0.5056688	0.04455434	0.08230851	0.03134232	0.2635108	0.04354807
CCCCC(CCC(C(C)C)CC)C 	14.07056	1.314416	0.5511591	0.09966481	0.1048511	0.05258172	0.3240477	0.1021593
CCC(C(C)C)CCC(CC(C)C)C 	13.51712	0.8800997	0.5506546	0.06579555	0.101316	0.04120336	0.3165284	0.06874353
CCCC(CC(C)C)(CCC)CCC 	11.30547	0.1865606	0.1784352	0.0347526	0.1580262	0.09463797	0.05850484	0.02872884
CCCC(C(C)C)(CC(C)C)CCC 	10.58714	0.2051576	0.1666433	0.02971998	0.1347489	0.04607172	0.04386881	0.01495898
CCCC(C(C(C)C)C(C)C)CCC 	10.98944	0.2639192	0.2376592	0.03620982	0.2606219	0.02787957	0.1093231	0.01458305
CCCC(CC(CCC)(C)C)CCC 	12.35425	0.6442163	0.3678327	0.06917498	0.2003898	0.0525081	0.1722763	0.0501687
CCCC(CC(C(C)C)(C)C)CCC 	11.82904	0.4714409	0.3559574	0.06557103	0.2001944	0.04196829	0.1623863	0.03911625
CCCCC(CC(CCC)CCC)C 	14.32504	1.014063	0.5039148	0.08102459	0.1380392	0.04596326	0.2763834	0.07765498
CCCC(CC(CC(C)C)C)CCC 	13.34246	0.7123697	0.4490891	0.0695656	0.1514263	0.04623919	0.2253237	0.05876098
CCCC(C(C)C)(C(C)C)CC(C)C 	10.01849	0.1353381	0.1544634	0.02556882	0.1795074	0.0313901	0.04939466	0.01164924
CCCC(C(CCC)(C)C)CC(C)C 	11.39012	0.4279939	0.2915555	0.05037198	0.1726797	0.03950443	0.1110676	0.02975761
CCCC(C(C(C)C)(C)C)CC(C)C 	10.8597	0.2434373	0.3125025	0.02971061	0.1681101	0.02975088	0.1204024	0.01477121
CCCCC(C(CC(C)C)CCC)C 	12.79004	0.7618269	0.3459914	0.08614163	0.1745292	0.03919931	0.1511409	0.06152762
CCCC(C(CC(C)C)C)CC(C)C 	11.79263	0.546865	0.3012133	0.06134468	0.1742317	0.05739394	0.119728	0.0340383
CCCC(C(C(C)C)C(C)C)C(C)C 	10.3208	0.2170813	0.2126778	0.04526215	0.1244314	0.05548814	0.06120734	0.02363684
CCCC(C(C)C)CC(CCC)(C)C 	11.61476	0.5020099	0.3505961	0.07210519	0.1649657	0.0545779	0.1507416	0.04393505
CCCC(C(C)C)CC(C(C)C)(C)C 	11.22078	0.393593	0.3862409	0.05067622	0.1423778	0.03579716	0.1679099	0.03391943
CCCCC(CC(C(C)C)CCC)C 	12.77025	0.7165877	0.4293101	0.06707781	0.1098247	0.04264494	0.19922	0.05552306
CCCC(C(C)C)CC(CC(C)C)C 	12.50716	0.5935411	0.4501433	0.0574349	0.1076588	0.02786989	0.2152105	0.05136696
CCCCC(C(C)C)(C(C)C)C(C)C 	10.25983	0.2351493	0.28295	0.03023411	0.06021234	0.01887512	0.08396059	0.01695399
CCCCC(C(CCC)(C)C)C(C)C 	11.64812	0.4676272	0.4083165	0.06798843	0.08368918	0.0347161	0.1775125	0.05145813
CCCCC(C(C(C)C)(C)C)C(C)C 	11.20345	0.3374776	0.3902454	0.05122451	0.1181415	0.02793586	0.1659261	0.03414491
CCCCC(C(CCCC)C)C(C)C 	12.98249	0.8274924	0.444482	0.1272983	0.1553292	0.06346719	0.2349273	0.09522128
CCCCC(C(CC(C)C)C)C(C)C 	11.59588	0.445899	0.2696597	0.06983748	0.2098112	0.04707584	0.1122725	0.03061443
CCCCCC(C(CCC)CC)(C)C 	12.75995	0.7721036	0.4391766	0.07218863	0.137832	0.04258014	0.2136418	0.06090614
CCCCCC(C(C(C)C)CC)(C)C 	12.34536	0.7374018	0.4873021	0.06582076	0.07259421	0.02570973	0.2462488	0.06252745
CCCCCC(CC(CCC)C)(C)C 	14.02922	1.260463	0.5098218	0.1370715	0.1433914	0.08489227	0.299558	0.1173504
CCCCCC(CC(C(C)C)C)(C)C 	13.28004	1.038754	0.5268548	0.09875948	0.1092148	0.04700655	0.2979162	0.09359886
CCCCCCC(CCCCC)(C)C 	15.78371	1.842577	0.5480084	0.1470035	0.163515	0.08105347	0.3469562	0.1396449
CCCCCC(CCCC(C)C)(C)C 	15.12074	1.556937	0.5399769	0.1379416	0.1554086	0.07807753	0.3332853	0.1307248
CCCCCC(CCCC)(CCC)C 	13.77849	0.7370706	0.3765241	0.09981973	0.2214543	0.06644495	0.191761	0.06375273
CCCCCC(CC(C)C)(CCC)C 	13.25507	0.6406468	0.4265337	0.08035264	0.1676758	0.05863011	0.212072	0.05649762
CCCCCC(C(CCC)(C)C)(C)C 	12.94464	0.9693082	0.5176703	0.1066787	0.1087402	0.05032305	0.2901646	0.1051853
CCCCCC(C(C(C)C)(C)C)(C)C 	12.09833	0.818732	0.525861	0.07619697	0.07121831	0.02886926	0.2867271	0.07707931
CCCCCC(C(CCCC)C)(C)C 	13.94718	1.300537	0.4844876	0.1460481	0.1580204	0.09199715	0.281202	0.1223457
CCCCCC(C(CC(C)C)C)(C)C 	13.77498	1.110249	0.5604418	0.1184767	0.09683803	0.06310636	0.3381905	0.1091447
CCCCCC(C(C)C)(CCCC)C 	12.83292	0.6178995	0.3597624	0.05915679	0.2327695	0.03559811	0.174506	0.03637493
CCCCCC(C(C)C)(CC(C)C)C 	12.57054	0.5435308	0.4460118	0.05630885	0.1356869	0.03314233	0.2167357	0.04636514
CCCCCC(C(CCC)CCC)C 	14.09621	1.095625	0.4825987	0.08287155	0.125783	0.04436294	0.2531278	0.0771178
CCCCCC(C(C(C)C)CCC)C 	13.26481	0.9999563	0.4705875	0.08432172	0.09439438	0.03254067	0.2360538	0.07507237
CCCCCC(CC(CCC)CC)C 	14.91101	1.335979	0.5642073	0.09229742	0.09370332	0.04355901	0.3348706	0.09770004
CCCCCC(CC(C(C)C)CC)C 	13.68554	1.187554	0.5269667	0.09977403	0.08731847	0.05001384	0.2952157	0.09346836
CCCCCC(CCC(CCC)C)C 	15.7507	2.02098	0.5737213	0.1437137	0.1373326	0.08100063	0.3689333	0.1410401
CCCCCC(CCC(C(C)C)C)C 	15.42109	1.65544	0.6027159	0.1119355	0.1151327	0.06039649	0.388473	0.1191049
CCCCCCCC(CCCCC)C 	18.3073	2.777697	0.6475781	0.1511924	0.1255521	0.08098255	0.4588572	0.1635228
CCCCCC(CCCCC(C)C)C 	17.7427	2.419603	0.6652377	0.1319298	0.1053103	0.07030919	0.4720238	0.1499821
CCCCCC(CCCC)CCCC 	15.00835	0.9030769	0.3803504	0.08577652	0.2815965	0.0565199	0.2139096	0.0507018
CCCCCC(CC(C)C)CCCC 	14.27693	0.7882774	0.3705867	0.07999079	0.2654833	0.05493171	0.1988781	0.04516611
CCCCCC(C(C(C)C)C(C)C)C 	12.80484	0.8162403	0.5267283	0.05668676	0.09075951	0.01710945	0.2870586	0.05775715
CCCCCC(CC(CCC)(C)C)C 	14.09375	1.434445	0.5491765	0.112357	0.1077989	0.0610777	0.3257713	0.1070812
CCCCCC(CC(C(C)C)(C)C)C 	13.89758	1.284178	0.584016	0.09336391	0.08231464	0.04555863	0.356362	0.09911658
CCCCCC(CC(CCCC)C)C 	15.46173	2.062373	0.556357	0.1562913	0.1186631	0.08283317	0.3494791	0.1496806
CCCCCC(CC(CC(C)C)C)C 	15.24768	1.521829	0.5942526	0.1164706	0.1051424	0.06781645	0.3784477	0.1207538
CCCCCC(CC(C)C)CC(C)C 	13.42349	0.8064871	0.3712861	0.07535947	0.2302902	0.04037778	0.1845343	0.0460834
CCCC(CC(CC(CCC)C)C)C 	13.90638	1.182986	0.5503516	0.1035319	0.0887906	0.06252048	0.3224688	0.1010389
CCCC(CC(CC(C(C)C)C)C)C 	13.26994	0.9647524	0.5421542	0.08395296	0.07791743	0.04824259	0.3072586	0.08339937
CCCC(CC(C(CCC)CC)C)C 	13.00313	0.9030295	0.4701117	0.09136157	0.1404159	0.05282895	0.2462255	0.0763507
CCCC(CC(C(C(C)C)CC)C)C 	12.30296	0.6753798	0.4911095	0.06502818	0.1042946	0.03899753	0.2547123	0.05722164
CCCC(CC(CCC)(CCC)C)C 	12.34063	0.5843203	0.3714558	0.07326407	0.1767023	0.05395002	0.1689528	0.04841531
CCCC(CC(C(C)C)(CCC)C)C 	12.00105	0.5466473	0.4272796	0.0540208	0.1330927	0.0357246	0.1997268	0.04136429
CCCC(C(CCC)C)C(CCC)C 	11.79475	0.6492976	0.2288348	0.06723442	0.1799123	0.05867737	0.0836842	0.03561038
CCCC(C(C(CCC)C)C(C)C)C 	11.76788	0.4576551	0.4241383	0.06460811	0.107025	0.03678848	0.19368	0.05208658
CC(CC(C(C)C)C)CC(C(C)C)C 	13.1206	1.013551	0.5700427	0.08317372	0.06541645	0.03543482	0.336019	0.0879264
CCCC(C(CC(C(C)C)C)C)CC 	11.87329	0.6711091	0.4026186	0.07247864	0.1150703	0.04120957	0.1785547	0.06175643
CCC(C(CC(C(C)C)C)C)C(C)C 	11.54821	0.4358845	0.4762458	0.04262612	0.06791811	0.01732743	0.2323166	0.03967913
CCCC(CC(C(C)C)C)(CCC)C 	11.76411	0.4435601	0.348569	0.06466823	0.1575264	0.04894575	0.146088	0.04021915
CCCC(C(C)C)(CC(C(C)C)C)C 	10.97242	0.2814309	0.3386923	0.0486768	0.1791322	0.03761187	0.142204	0.02845673
CCCC(C(C(C(C)C)C)CCC)C 	11.35459	0.3968568	0.2898192	0.06354226	0.1838576	0.03747941	0.1144344	0.03172525
CCCC(C(C(C(C)C)C)C(C)C)C 	11.04971	0.353103	0.3512232	0.05055324	0.1158874	0.03205923	0.1367525	0.03270306
CCCC(CC(C(C)C)(C(C)C)C)C 	11.12533	0.4309676	0.4089274	0.041294	0.08511409	0.03985014	0.1755571	0.03372626
CCCC(CC(C(CCC)(C)C)C)C 	12.68939	0.815535	0.5225112	0.08740579	0.08863775	0.04363837	0.2879824	0.08334639
CCCC(CC(C(C(C)C)(C)C)C)C 	12.10947	0.7801893	0.5086867	0.07366591	0.08018813	0.03096363	0.2697347	0.07081486
CCCCC(C(CC(CCC)C)C)C 	13.49144	1.359388	0.4698272	0.1411476	0.1497906	0.07880169	0.2621219	0.1185248
CCCC(CC(C(CC(C)C)C)C)C 	13.11152	1.069875	0.4910459	0.1099131	0.1152938	0.06659555	0.2664494	0.09417625
CCCCCCC(C(CCC)C)CC 	14.8871	1.306761	0.5707519	0.1216092	0.12152	0.05590733	0.3539846	0.1222784
CCCC(C(CCCC(C)C)CC)C 	13.4759	1.074624	0.471005	0.1073257	0.1483535	0.05822996	0.2523998	0.0957439
CCCC(CC(C(CCC)C)CC)C 	12.35478	0.8089948	0.3707547	0.09561548	0.1191348	0.06470332	0.1603821	0.06569046
CCCC(C(CC(C(C)C)C)CC)C 	11.94947	0.6285675	0.3847262	0.08896569	0.1291664	0.05368121	0.170622	0.06490502
CCCC(C(C(CCC)CC)CC)C 	11.89671	0.4343086	0.415678	0.05805945	0.09861216	0.0469495	0.1851114	0.0418589
CCCC(C(C(C(C)C)CC)CC)C 	10.88157	0.4350263	0.300329	0.07355696	0.0886162	0.05077299	0.1034457	0.04459275
CCCC(C(CCC)(CCC)CC)C 	11.21622	0.2979536	0.2240789	0.05127426	0.1765297	0.05087997	0.07815114	0.02454473
CCCC(C(C(C)C)(CCC)CC)C 	10.59167	0.3058772	0.2581714	0.03801014	0.1293062	0.03688867	0.08165606	0.01893507
CCCC(C(CCC)(CCC)C)CC 	11.30327	0.3057238	0.205732	0.06157738	0.1363698	0.04849818	0.06178793	0.03130291
CCCC(C(C(C)C)(CCC)C)CC 	10.68287	0.283534	0.2389703	0.04191357	0.1244402	0.04320874	0.07187998	0.0227497
CCCC(C(C(CCC)CC)C)CC 	11.37181	0.4664109	0.2987645	0.08054291	0.1464472	0.03938644	0.113012	0.05038142
CCCC(C(C(C(C)C)CC)C)CC 	10.79639	0.398976	0.2839252	0.06094844	0.1436417	0.03454392	0.1006756	0.03704758
CCC(C(C(C(C)C)CC)C)C(C)C 	10.45952	0.2203027	0.3092044	0.03116112	0.05891884	0.02992464	0.0998497	0.0190094
CCCC(C(C(C)C)CC)(CCC)C 	10.76982	0.2325202	0.2693352	0.03805422	0.1785924	0.03565408	0.09886937	0.01611033
CCCC(C(C(C)C)CC)(C(C)C)C 	10.22995	0.213957	0.2898184	0.03330072	0.1570067	0.01695797	0.1038087	0.01725684
CCCC(C(C(C)C)(C(C)C)CC)C 	10.18966	0.2437684	0.3035615	0.02632974	0.07351351	0.02352511	0.09731397	0.01404264
CCCC(C(C(CCC)(C)C)CC)C 	11.33007	0.585345	0.3637246	0.125649	0.1333083	0.06899727	0.16498	0.07737683
CCCC(C(C(C(C)C)(C)C)CC)C 	11.00257	0.3684182	0.4511036	0.05630357	0.06228977	0.03094236	0.2102907	0.04640449
CCCCC(C(C(CCC)C)CC)C 	13.00251	0.8056777	0.4852443	0.0938327	0.116952	0.06049131	0.2572682	0.08048237
CCCC(C(C(CC(C)C)C)CC)C 	12.06201	0.6066213	0.4068248	0.1074006	0.1364723	0.04923564	0.1928568	0.07852868
CCCC(C(CCC)(C)C)(CCC)C 	10.98291	0.3940893	0.3115818	0.08216809	0.1405914	0.04943414	0.1204958	0.05199205
CCCC(C(C(C)C)(C)C)(CCC)C 	10.19115	0.2621767	0.2182753	0.04923187	0.1381564	0.04643676	0.06599378	0.02555796
CCCCC(C(CCC)(CCC)C)C 	12.77103	0.5730846	0.3983372	0.05627929	0.1661191	0.03357661	0.1833924	0.04310337
CCCC(C(CC(C)C)C)(CCC)C 	11.7074	0.374035	0.3868359	0.05105098	0.1385473	0.02546593	0.167111	0.03830368
CC(C(C)C)CC(C(C)C)(C(C)C)C 	10.26667	0.2484771	0.3491487	0.02547233	0.1083583	0.02196037	0.131724	0.01633416
CCCC(C(CC(C(C)C)C)C)(C)C 	11.92015	0.69167	0.4769074	0.09253695	0.08830892	0.05297296	0.2439785	0.08003005
CC(C(C)C)CC(C(C(C)C)(C)C)C 	11.53161	0.3433576	0.5280554	0.02929194	0.04193695	0.01559941	0.2812037	0.03038539
CCCCC(C(CC(C(C)C)C)C)C 	12.7809	1.112046	0.4657359	0.1161898	0.1410851	0.06280935	0.2482927	0.1020125
CC(CC(C(CC(C(C)C)C)C)C)C 	12.43754	0.8626424	0.5044856	0.09156607	0.09187114	0.05013435	0.2711046	0.08694731
CCCC(C(C(C)C)C)C(C(C)C)C 	10.79539	0.246051	0.2050305	0.03155731	0.2441983	0.03907697	0.08890504	0.01232066
CC(C(C(C(C)C)C)C(C(C)C)C)C 	10.08733	0.179283	0.2117442	0.02894286	0.1593131	0.03290082	0.06551378	0.01259541
CCCCCCC(C(C(C)C)C)CC 	14.2688	1.192256	0.5777936	0.08598665	0.1053558	0.0422263	0.3509026	0.09456596
CCC(C(C(C)C)C)CCCC(C)C 	13.16861	0.9506438	0.5006512	0.08233678	0.1045966	0.03495436	0.2665611	0.07591778
CCCC(CC(C(C(C)C)C)CC)C 	11.96025	0.7129404	0.4117041	0.08918367	0.1202679	0.05702135	0.1906999	0.07049328
CCC(C(C(C)C)C)CC(C(C)C)C 	11.53612	0.3462963	0.4210013	0.04109328	0.09059098	0.02896248	0.1856821	0.03226899
CCCC(C(C(C(C)C)C)CC)CC 	10.78341	0.3145745	0.2679881	0.05631553	0.07858457	0.05034891	0.08153376	0.02931309
CCC(C(C(C(C)C)C)CC)C(C)C 	10.24309	0.20481	0.2564307	0.04018762	0.1179222	0.04952914	0.07963029	0.02459195
CCCC(C(C(C)C)C)(CCC)CC 	10.71545	0.1949233	0.2318107	0.05349028	0.1440383	0.03527181	0.07309348	0.02601587
CCCC(C(C(C)C)C)(C(C)C)CC 	9.998842	0.13702	0.1791284	0.03272559	0.162039	0.06040569	0.05559366	0.01209609
CCCC(C(C(C)C)(C(C)C)C)CC 	10.14828	0.2105625	0.2996416	0.03461729	0.147094	0.0211257	0.1075427	0.01963385
CCCC(C(C(CCC)(C)C)C)CC 	11.44868	0.5796874	0.3974178	0.1045483	0.1370447	0.06060985	0.1857226	0.06919085
CCCC(C(C(C(C)C)(C)C)C)CC 	11.2846	0.326039	0.450333	0.03509687	0.1063388	0.02354425	0.2129285	0.02951625
CCCCC(C(C(CCC)CC)C)C 	12.92092	1.154085	0.4607596	0.1240418	0.09747162	0.04833829	0.2365853	0.1044767
CCCC(C(C(CC(C)C)C)C)CC 	11.43639	0.4945746	0.3756219	0.08074301	0.09921408	0.06333919	0.1580172	0.0586025
CCC(C(C(C)C)C)(C(C)C)C(C)C 	9.392112	0.1273157	0.2265699	0.02078368	0.07758216	0.0244525	0.05672639	0.008673036
CCC(C(C(C)C)(C(C)C)C)C(C)C 	9.611278	0.1655264	0.2523016	0.03200064	0.1184062	0.02183561	0.07555587	0.01514519
CCCC(C(C(C(C)C)CC)C)(C)C 	10.44628	0.4121065	0.3099314	0.06847331	0.09789458	0.03199742	0.1087105	0.04174275
CCC(C(C(C(C)C)(C)C)C)C(C)C 	10.19403	0.3580099	0.3479801	0.05709689	0.08599734	0.01506242	0.1300669	0.0403968
CCCCC(C(C(C(C)C)CC)C)C 	12.47589	0.6842633	0.5135501	0.06742234	0.06274889	0.03448403	0.2721304	0.06175311
CCC(C(C(CC(C)C)C)C)C(C)C 	11.77603	0.5004602	0.4844001	0.0614998	0.07087012	0.02212122	0.2425546	0.05864662
CCCC(C(C(C(C)C)C)CC)(C)C 	10.6583	0.4032262	0.3027385	0.09627091	0.135391	0.05081592	0.1166143	0.05999632
CCC(C(C(C)C)(C)C)C(C(C)C)C 	10.07084	0.2393468	0.3262478	0.02697793	0.04600454	0.02694516	0.1092976	0.01660667
CCCCC(C(C(C(C)C)C)CC)C 	12.34137	0.5758986	0.4936695	0.05917085	0.0778005	0.04201437	0.2530812	0.05332374
CCC(C(C(C)C)C)C(CC(C)C)C 	11.9459	0.3429044	0.521899	0.05472218	0.06000729	0.02918144	0.278588	0.04962249
CCCC(C(CCC)(C)C)(C(C)C)C 	10.49562	0.2499389	0.3216568	0.07538237	0.1624509	0.03823449	0.1300339	0.04714811
CCCC(C(C(C)C)(C)C)(C(C)C)C 	9.737948	0.1972439	0.2374565	0.05763593	0.1147143	0.02905492	0.07018498	0.02854111
CCCCC(C(C(C)C)(CCC)C)C 	11.62574	0.5110901	0.4224643	0.03928527	0.1329842	0.01570532	0.1934654	0.03178071
CCCC(C(CC(C)C)C)(C(C)C)C 	11.00636	0.3540886	0.3809732	0.08258763	0.1047911	0.04527895	0.1617274	0.05698784
CCCC(C(C(CCC)CC)(C)C)C 	11.65028	0.4284527	0.4296737	0.0582516	0.09200133	0.03615464	0.195339	0.04894059
CCCC(C(C(C(C)C)CC)(C)C)C 	10.61065	0.3680152	0.3263428	0.05096776	0.09408641	0.03518121	0.116668	0.03370981
CCCC(CC(C(CCC)C)(C)C)C 	12.03139	0.9384213	0.39002	0.1263409	0.1532244	0.06741312	0.1890474	0.0972657
CCCC(C(CC(C(C)C)C)(C)C)C 	12.1459	0.602076	0.5065702	0.08553256	0.07622738	0.04513468	0.2697426	0.08111033
CCCCCCC(C(CCC)C)(C)C 	14.44363	1.391264	0.5622493	0.1056031	0.110934	0.05926962	0.339173	0.1068079
CCCC(C(CCCC(C)C)(C)C)C 	13.87148	1.003117	0.5671002	0.09387751	0.0892009	0.05584697	0.3387374	0.09597075
CCCCC(C(CCC)C)(CCC)C 	12.33908	0.5289616	0.3705902	0.134949	0.1819852	0.05626797	0.1828074	0.08631717
CCCC(C(CC(C)C)(CCC)C)C 	11.66574	0.3205863	0.2793363	0.04122758	0.2248143	0.03533627	0.118576	0.01941466
CCCC(C(C(CCC)(C)C)(C)C)C 	10.87103	0.5251328	0.3343346	0.1005495	0.130806	0.06313512	0.1377025	0.06481023
CCCC(C(C(C(C)C)(C)C)(C)C)C 	10.62365	0.4348828	0.4286544	0.06588446	0.0553977	0.02403623	0.1908132	0.05507257
CCCCC(C(C(CCC)C)(C)C)C 	12.68373	0.8569018	0.4843549	0.08914147	0.120663	0.03648356	0.2544854	0.07501778
CCCC(C(C(CC(C)C)C)(C)C)C 	12.01044	0.4525212	0.4929052	0.06212964	0.1069116	0.04292453	0.2567718	0.05482326
CCCCC(C(CCC)C)(C(C)C)C 	11.52634	0.364113	0.278227	0.06197183	0.2259441	0.03593732	0.1204983	0.02715649
CCCC(C(C(C)C)(CC(C)C)C)C 	10.76013	0.4405505	0.2722299	0.06694266	0.1476665	0.04659289	0.09658152	0.03629246
CCCCCCCC(C(CCC)C)C 	16.64873	1.977626	0.6462497	0.1031836	0.09008165	0.0490104	0.4362015	0.1195944
CCCC(C(CCCCC(C)C)C)C 	15.73912	1.467666	0.6227511	0.08456646	0.09584836	0.04422485	0.4033022	0.09715385
CCCC(CCC(C(CCC)C)C)C 	14.02129	1.478161	0.5262893	0.1149539	0.1248279	0.06667566	0.305179	0.1079112
CCCC(C(CCC(C(C)C)C)C)C 	13.41935	1.008292	0.5293054	0.07733993	0.1107515	0.04539395	0.2968912	0.07693899
